_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count25	status_200_count4	status_500_count25	status_500_count4	status_0_count25	status_0_count4	status_other_count25	status_other_count4	percentile_viewfeedresponsetime_edge	percentile_addfeedresponsetime_edge	percentile_deletefeedresponsetime_edge	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	cpuusage_stress1	cpuusage_stress10	cpuusage_stress11	cpuusage_stress2	cpuusage_stress3	cpuusage_stress4	cpuusage_stress5	cpuusage_stress6	cpuusage_stress7	cpuusage_stress8	cpuusage_stress9	
Tue Jun 06 14:28:00 UTC 2017	0.0	1.047281664E9	2542.07421875	0.0	2.5616384E7	0.0	4.0	1.058062336E9	43.57864761352539	0.0	0.0	1.047150592E9	1.031368704E9	0.0	null	0.07900000363588333	0.05225000157952309	0.04600000008940697	0.9922500252723694	0.7916582226753235	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	335.0	335.0	336.0	336.0	335.0	338.0	333.0	335.0	338.0	333.0	
Tue Jun 06 14:27:00 UTC 2017	0.0	1.047281664E9	2542.07421875	0.0	2.5616384E7	0.0	2.0	1.05785344E9	80.87874603271484	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07874999940395355	0.054999999701976776	0.04600000008940697	0.9922500252723694	0.7916562557220459	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	335.0	337.0	335.0	338.0	335.0	336.0	338.0	335.0	334.0	335.0	
Tue Jun 06 14:26:00 UTC 2017	0.0	1.047281664E9	2542.07421875	0.0	2.5616384E7	0.0	2.0	1.057943552E9	55.692745208740234	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07349999994039536	0.05249999836087227	0.048500001430511475	0.9922500252723694	0.7916391491889954	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	335.0	331.0	334.0	332.0	334.0	337.0	336.0	337.0	337.0	336.0	
Tue Jun 06 14:25:00 UTC 2017	0.0	1.047281664E9	2800.763671875	0.0	2.5616384E7	0.0	2.0	1.057943552E9	55.692745208740234	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.08474999666213989	0.05025000125169754	0.04500000178813934	0.9919999837875366	0.791638195514679	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	337.0	335.0	335.0	334.0	334.0	336.0	335.0	335.0	337.0	
Tue Jun 06 14:24:00 UTC 2017	0.0	1.047281664E9	2783.810302734375	0.0	2.5616384E7	0.0	2.0	1.05785344E9	55.692745208740234	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07774999737739563	0.05324999988079071	0.05050000175833702	0.9919999837875366	0.7915525436401367	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	334.0	336.0	331.0	337.0	337.0	334.0	337.0	335.0	337.0	332.0	
Tue Jun 06 14:23:00 UTC 2017	0.0	1.047281664E9	2412.005859375	0.0	2.5616384E7	0.0	3.0	1.05785344E9	55.692745208740234	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.06400000303983688	0.05324999988079071	0.04600000008940697	0.9919999837875366	0.7915534973144531	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	333.0	336.0	335.0	335.0	334.0	334.0	332.0	333.0	339.0	336.0	
Tue Jun 06 14:22:00 UTC 2017	0.0	1.047281664E9	3178.94970703125	0.0	2.5616384E7	0.0	4.0	1.057640448E9	33.30033874511719	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.0820000022649765	0.05350000038743019	0.048500001430511475	0.9919999837875366	0.7915177941322327	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	336.0	334.0	334.0	337.0	336.0	335.0	337.0	338.0	334.0	337.0	
Tue Jun 06 14:21:00 UTC 2017	0.0	1.047281664E9	2958.5537109375	0.0	2.5616384E7	0.0	3.0	1.057640448E9	53.62140655517578	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.10050000250339508	0.04675000160932541	0.04600000008940697	0.9922500252723694	0.7915099859237671	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	339.0	334.0	336.0	336.0	339.0	335.0	333.0	335.0	337.0	333.0	
Tue Jun 06 14:20:00 UTC 2017	0.0	1.047281664E9	2410.91015625	0.0	2.5616384E7	0.0	2.0	1.05773056E9	53.62140655517578	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.07275000214576721	0.0572500005364418	0.04475000128149986	0.9922500252723694	0.7938022017478943	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	330.0	335.0	337.0	335.0	335.0	336.0	338.0	335.0	335.0	335.0	
Tue Jun 06 14:19:00 UTC 2017	0.0	1.047281664E9	2410.91015625	0.0	2.5616384E7	0.0	2.0	1.057640448E9	37.337154388427734	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07750000059604645	0.05225000157952309	0.04699999839067459	0.9922500252723694	0.7915177941322327	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	337.0	336.0	334.0	337.0	333.0	335.0	336.0	336.0	336.0	334.0	
Tue Jun 06 14:18:00 UTC 2017	0.0	1.047281664E9	2841.09130859375	0.0	2.5616384E7	0.0	2.0	1.057640448E9	45.799903869628906	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.08275000005960464	0.048500001430511475	0.04349999874830246	0.9922500252723694	0.7915095090866089	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	336.0	333.0	334.0	338.0	336.0	337.0	335.0	332.0	334.0	
Tue Jun 06 14:17:00 UTC 2017	0.0	1.047281664E9	2634.329345703125	0.0	2.5616384E7	0.0	4.0	1.05742336E9	45.799903869628906	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07349999994039536	0.05249999836087227	0.05025000125169754	0.9922500252723694	0.7914913892745972	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	341.0	336.0	336.0	336.0	336.0	333.0	333.0	336.0	338.0	339.0	
Tue Jun 06 14:16:00 UTC 2017	0.0	1.047281664E9	2831.300537109375	0.0	2.5616384E7	0.0	3.0	1.05742336E9	63.50311279296875	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07524999976158142	0.05700000002980232	0.04475000128149986	0.9919999837875366	0.7914928793907166	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	335.0	334.0	338.0	335.0	334.0	335.0	337.0	336.0	335.0	335.0	
Tue Jun 06 14:15:00 UTC 2017	0.0	1.047281664E9	2831.300537109375	0.0	2.5616384E7	0.0	2.0	1.057513472E9	63.50311279296875	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07199999690055847	0.05299999937415123	0.045249998569488525	0.9919999837875366	0.7914772033691406	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	334.0	335.0	332.0	333.0	335.0	335.0	336.0	333.0	334.0	336.0	
Tue Jun 06 14:14:00 UTC 2017	0.0	1.047281664E9	2667.04248046875	0.0	2.5616384E7	0.0	2.0	1.05742336E9	54.86410903930664	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07850000262260437	0.05225000157952309	0.04899999871850014	0.9922500252723694	0.7926132678985596	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	335.0	334.0	339.0	337.0	335.0	336.0	334.0	336.0	335.0	334.0	
Tue Jun 06 14:13:00 UTC 2017	0.0	1.047281664E9	2667.04248046875	0.0	2.5616384E7	0.0	3.0	1.05742336E9	45.794578552246094	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07850000262260437	0.04924999922513962	0.05000000074505806	0.9922500252723694	0.7917252779006958	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	335.0	335.0	336.0	332.0	336.0	334.0	336.0	339.0	335.0	337.0	
Tue Jun 06 14:12:00 UTC 2017	0.0	1.047281664E9	2675.8359375	0.0	2.5628672E7	0.0	2.0	1.057677312E9	55.73336410522461	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07800000160932541	0.05400000140070915	0.045249998569488525	0.9919999837875366	0.791440486907959	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	339.0	335.0	336.0	338.0	333.0	337.0	337.0	336.0	335.0	333.0	
Tue Jun 06 14:11:00 UTC 2017	0.0	1.047281664E9	2477.051513671875	0.0	2.5628672E7	0.0	4.0	1.058029568E9	82.26387786865234	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.09799999743700027	0.04699999839067459	0.04975000023841858	0.9922500252723694	0.7914248704910278	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	334.0	337.0	333.0	333.0	338.0	335.0	336.0	337.0	337.0	341.0	
Tue Jun 06 14:10:00 UTC 2017	0.0	1.047281664E9	2477.051513671875	0.0	2.5628672E7	0.0	2.0	1.058025472E9	82.26387786865234	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07850000262260437	0.057750001549720764	0.04675000160932541	0.9917500019073486	0.791443943977356	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	335.0	334.0	338.0	332.0	334.0	337.0	336.0	332.0	336.0	331.0	
Tue Jun 06 14:09:00 UTC 2017	0.0	1.047281664E9	2477.051513671875	0.0	2.5628672E7	0.0	2.0	1.057722368E9	41.10437774658203	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07874999940395355	0.04749999940395355	0.04699999839067459	0.9922500252723694	0.7914238572120667	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	339.0	336.0	332.0	339.0	340.0	332.0	333.0	339.0	335.0	335.0	
Tue Jun 06 14:08:00 UTC 2017	0.0	1.047281664E9	2978.18017578125	0.0	2.5628672E7	0.0	4.0	1.057722368E9	37.031272888183594	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07349999994039536	0.05375000089406967	0.04600000008940697	0.9925000071525574	0.7936740517616272	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	337.0	332.0	336.0	337.0	333.0	335.0	336.0	335.0	331.0	339.0	
Tue Jun 06 14:07:00 UTC 2017	0.0	1.047281664E9	2570.80078125	0.0	2.5628672E7	0.0	2.0	1.057972224E9	42.944034576416016	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.08250000327825546	0.05674999952316284	0.04675000160932541	0.9922500252723694	0.7913098931312561	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	334.0	337.0	333.0	333.0	338.0	339.0	337.0	335.0	333.0	334.0	
Tue Jun 06 14:06:00 UTC 2017	0.0	1.047281664E9	2420.68212890625	0.0	2.5628672E7	0.0	2.0	1.057513472E9	42.944034576416016	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.0702499970793724	0.04675000160932541	0.04450000077486038	0.9922500252723694	0.7931666374206543	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	341.0	335.0	335.0	336.0	333.0	336.0	336.0	336.0	334.0	339.0	
Tue Jun 06 14:05:00 UTC 2017	0.0	1.047281664E9	2648.95361328125	0.0	2.5628672E7	0.0	3.0	1.057603584E9	42.685489654541016	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07225000113248825	0.05649999901652336	0.04749999940395355	0.9922500252723694	0.7912115454673767	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	333.0	333.0	336.0	334.0	336.0	334.0	339.0	334.0	337.0	335.0	
Tue Jun 06 14:04:00 UTC 2017	0.0	1.047281664E9	2648.95361328125	0.0	2.5628672E7	0.0	2.0	1.057513472E9	49.800601959228516	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.08924999833106995	0.05400000140070915	0.04500000178813934	0.9919999837875366	0.7911894917488098	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	332.0	334.0	337.0	339.0	339.0	331.0	334.0	336.0	335.0	333.0	
Tue Jun 06 14:03:00 UTC 2017	0.0	1.047281664E9	3205.4970703125	0.0	2.5628672E7	0.0	3.0	1.057513472E9	43.83436965942383	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.06825000047683716	0.04924999922513962	0.04774999991059303	0.9919999837875366	0.7918363213539124	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	335.0	333.0	332.0	341.0	336.0	337.0	333.0	333.0	337.0	
Tue Jun 06 14:02:00 UTC 2017	0.0	1.047281664E9	3205.4970703125	0.0	2.5628672E7	0.0	2.0	1.05730048E9	64.9233169555664	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07900000363588333	0.052000001072883606	0.04574999958276749	0.9922500252723694	0.7934249639511108	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	339.0	334.0	334.0	338.0	335.0	333.0	336.0	335.0	337.0	332.0	
Tue Jun 06 14:01:00 UTC 2017	0.0	1.047281664E9	2601.91357421875	0.0	2.5628672E7	0.0	2.0	1.05730048E9	64.9233169555664	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.09974999725818634	0.050999999046325684	0.04800000041723251	0.9922500252723694	0.7910735607147217	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	331.0	337.0	337.0	336.0	336.0	335.0	334.0	337.0	333.0	335.0	
Tue Jun 06 14:00:00 UTC 2017	0.0	1.047281664E9	2601.91357421875	0.0	2.5628672E7	0.0	2.0	1.057390592E9	64.9233169555664	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07724999636411667	0.05400000140070915	0.04924999922513962	0.9922500252723694	0.7910711169242859	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	339.0	335.0	336.0	336.0	334.0	335.0	337.0	331.0	338.0	334.0	335.0	
Tue Jun 06 13:59:00 UTC 2017	0.0	1.047281664E9	2601.91357421875	0.0	2.5628672E7	0.0	2.0	1.05730048E9	62.44508743286133	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.08049999922513962	0.05575000122189522	0.04450000077486038	0.9919999837875366	0.7910578846931458	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	336.0	334.0	337.0	337.0	336.0	336.0	333.0	336.0	335.0	
Tue Jun 06 13:58:00 UTC 2017	0.0	1.047281664E9	2601.91357421875	0.0	2.5628672E7	0.0	2.0	1.05730048E9	34.674869537353516	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07724999636411667	0.04625000059604645	0.042249999940395355	0.9919999837875366	0.791039764881134	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	335.0	336.0	336.0	336.0	336.0	334.0	335.0	338.0	335.0	
Tue Jun 06 13:57:00 UTC 2017	0.0	1.047281664E9	2601.91357421875	0.0	2.5628672E7	0.0	3.0	1.057087488E9	34.674869537353516	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07800000160932541	0.05849999934434891	0.04774999991059303	0.9919999837875366	0.7910192608833313	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	332.0	337.0	333.0	337.0	336.0	337.0	332.0	336.0	336.0	336.0	337.0	
Tue Jun 06 13:56:00 UTC 2017	0.0	1.047281664E9	3123.553955078125	0.0	2.5628672E7	0.0	2.0	1.057087488E9	34.674869537353516	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07800000160932541	0.0507499985396862	0.05050000175833702	0.9922500252723694	0.7910182476043701	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	333.0	336.0	338.0	334.0	334.0	335.0	333.0	336.0	335.0	332.0	
Tue Jun 06 13:55:00 UTC 2017	0.0	1.047281664E9	3123.553955078125	0.0	2.5628672E7	0.0	2.0	1.0571776E9	43.40481948852539	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.08150000125169754	0.054249998182058334	0.04450000077486038	0.9919999837875366	0.7910749912261963	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	329.0	336.0	331.0	332.0	337.0	337.0	338.0	337.0	335.0	332.0	334.0	
Tue Jun 06 13:54:00 UTC 2017	0.0	1.047281664E9	2453.399169921875	0.0	2.5628672E7	0.0	2.0	1.057087488E9	43.40481948852539	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07800000160932541	0.05000000074505806	0.045499999076128006	0.9922500252723694	0.790992796421051	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	334.0	336.0	335.0	336.0	338.0	335.0	339.0	336.0	337.0	
Tue Jun 06 13:53:00 UTC 2017	0.0	1.047281664E9	2453.399169921875	0.0	2.5628672E7	0.0	3.0	1.057087488E9	43.40481948852539	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07750000059604645	0.05375000089406967	0.0442500002682209	0.9922500252723694	0.7909967303276062	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	334.0	335.0	335.0	336.0	333.0	337.0	335.0	333.0	332.0	336.0	
Tue Jun 06 13:52:00 UTC 2017	0.0	1.047281664E9	2453.399169921875	0.0	2.5628672E7	0.0	3.0	1.056878592E9	43.40481948852539	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.08799999952316284	0.05050000175833702	0.04699999839067459	0.9919999837875366	0.7910392880439758	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	335.0	334.0	338.0	335.0	334.0	332.0	336.0	339.0	333.0	333.0	
Tue Jun 06 13:51:00 UTC 2017	0.0	1.047281664E9	2748.928955078125	0.0	2.5628672E7	0.0	3.0	1.056878592E9	43.40481948852539	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.10649999976158142	0.0572500005364418	0.05225000157952309	0.9922500252723694	0.7910177707672119	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	332.0	337.0	335.0	336.0	338.0	335.0	334.0	336.0	336.0	
Tue Jun 06 13:50:00 UTC 2017	0.0	1.047281664E9	2748.928955078125	0.0	2.5628672E7	0.0	2.0	1.0569728E9	53.77472686767578	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07100000232458115	0.051249999552965164	0.04399999976158142	0.9922500252723694	0.7910153269767761	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	336.0	336.0	337.0	334.0	335.0	331.0	334.0	333.0	335.0	
Tue Jun 06 13:49:00 UTC 2017	0.0	1.047281664E9	2920.02783203125	0.0	2.5628672E7	0.0	2.0	1.056882688E9	43.50775909423828	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.08150000125169754	0.054999999701976776	0.04399999976158142	0.9922500252723694	0.7910613417625427	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	336.0	335.0	332.0	335.0	336.0	336.0	335.0	336.0	337.0	336.0	
Tue Jun 06 13:48:00 UTC 2017	0.0	1.047281664E9	2920.02783203125	0.0	2.5628672E7	0.0	3.0	1.056882688E9	43.50775909423828	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.08275000005960464	0.04749999940395355	0.04625000059604645	0.9922500252723694	0.7933266162872314	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	335.0	335.0	338.0	337.0	337.0	334.0	334.0	335.0	336.0	333.0	
Tue Jun 06 13:47:00 UTC 2017	0.0	1.047281664E9	2479.8740234375	0.0	2.5628672E7	0.0	3.0	1.056669696E9	43.50775909423828	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07774999737739563	0.04924999922513962	0.04975000023841858	0.9922500252723694	0.7910466194152832	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	336.0	337.0	335.0	337.0	338.0	333.0	339.0	335.0	334.0	336.0	
Tue Jun 06 13:46:00 UTC 2017	0.0	1.047281664E9	2556.37646484375	0.0	2.5628672E7	0.0	2.0	1.056669696E9	41.18416213989258	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.0860000029206276	0.05674999952316284	0.045249998569488525	0.9919999837875366	0.7910304665565491	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	332.0	336.0	336.0	336.0	332.0	338.0	335.0	335.0	337.0	337.0	
Tue Jun 06 13:45:00 UTC 2017	0.0	1.047281664E9	2891.24560546875	0.0	2.5628672E7	0.0	2.0	1.056759808E9	41.18416213989258	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.0832500010728836	0.05025000125169754	0.04924999922513962	0.9922500252723694	0.7922634482383728	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	334.0	336.0	332.0	334.0	336.0	340.0	332.0	333.0	332.0	333.0	333.0	
Tue Jun 06 13:44:00 UTC 2017	0.0	1.047281664E9	3015.397216796875	0.0	2.5628672E7	0.0	2.0	1.056669696E9	53.810768127441406	0.0	0.0	1.047150592E9	1.0323968E9	0.0	0.0	0.07575000077486038	0.05274999886751175	0.04349999874830246	0.9922500252723694	0.7910168170928955	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	337.0	335.0	334.0	334.0	333.0	334.0	339.0	339.0	335.0	
Tue Jun 06 13:43:00 UTC 2017	0.0	1.047281664E9	3015.397216796875	0.0	2.5628672E7	0.0	2.0	1.056669696E9	50.50069808959961	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07774999737739563	0.04349999874830246	0.04874999821186066	0.9922500252723694	0.7932826280593872	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	334.0	334.0	335.0	338.0	340.0	337.0	337.0	334.0	337.0	336.0	
Tue Jun 06 13:42:00 UTC 2017	0.0	1.047281664E9	2843.7998046875	0.0	2.5628672E7	0.0	3.0	1.056915456E9	50.50069808959961	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07975000143051147	0.05274999886751175	0.04149999842047691	0.9922500252723694	0.7909791469573975	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	336.0	338.0	336.0	336.0	336.0	332.0	333.0	335.0	335.0	335.0	
Tue Jun 06 13:41:00 UTC 2017	0.0	1.047281664E9	2843.7998046875	0.0	2.5628672E7	0.0	9.0	1.056546816E9	50.50069808959961	0.0	0.0	1.047150592E9	1.031368704E9	0.0	null	0.11774999648332596	0.05299999937415123	0.05299999937415123	0.9919999837875366	0.7910505533218384	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	338.0	333.0	335.0	331.0	335.0	335.0	336.0	337.0	331.0	336.0	339.0	
Tue Jun 06 13:40:00 UTC 2017	0.0	1.047281664E9	2552.859619140625	0.0	2.5628672E7	0.0	2.0	1.056546816E9	50.50069808959961	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.07800000160932541	0.057500001043081284	0.04374999925494194	0.9922500252723694	0.7932488322257996	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	337.0	335.0	337.0	336.0	335.0	331.0	333.0	338.0	334.0	334.0	
Tue Jun 06 13:39:00 UTC 2017	0.0	1.047281664E9	2809.65283203125	0.0	2.5628672E7	0.0	2.0	1.056456704E9	50.50069808959961	0.0	0.0	1.047150592E9	1.031368704E9	0.0	0.0	0.07150000333786011	0.05025000125169754	0.04899999871850014	0.9922500252723694	0.7932297587394714	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	336.0	334.0	334.0	338.0	335.0	336.0	334.0	338.0	333.0	337.0	337.0	
Tue Jun 06 13:38:00 UTC 2017	0.0	1.047281664E9	3178.263671875	0.0	2.5628672E7	0.0	2.0	1.056456704E9	51.36250686645508	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.07199999690055847	0.051500000059604645	0.045499999076128006	0.9922500252723694	0.7909032702445984	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	333.0	335.0	334.0	335.0	336.0	337.0	337.0	333.0	334.0	335.0	341.0	
Tue Jun 06 13:37:00 UTC 2017	0.0	1.047281664E9	2746.939208984375	0.0	2.5628672E7	0.0	2.0	1.056243712E9	51.36250686645508	0.0	0.0	1.047150592E9	1.0323968E9	0.0	null	0.07750000059604645	0.0507499985396862	0.045249998569488525	0.9919999837875366	0.7908127903938293	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	335.0	336.0	332.0	336.0	337.0	337.0	331.0	331.0	339.0	337.0	334.0	
Tue Jun 06 13:36:00 UTC 2017	0.0	1.047281664E9	2746.939208984375	0.0	2.5628672E7	0.0	3.0	1.056243712E9	33.456722259521484	0.0	0.0	1.047150592E9	1.031368704E9	0.0	null	0.08550000190734863	0.051500000059604645	0.04975000023841858	0.9919999837875366	0.79139643907547	0.0	244.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	null	null	null	null	null	null	null	null	337.0	336.0	339.0	339.0	332.0	337.0	334.0	335.0	332.0	336.0	335.0	
