Time;middletier-jwnhp;Limit;cpu/node_reservation.distinct;cpu/node_utilization.distinct;cpu/usage_rate.count;cfp.distinct {hostname: middletier-jwnhp};cfp.distinct {hostname: middletier-ppdbq};fpm.distinct {hostname: 10.0.11.64};fpm.distinct {hostname: middletier-jwnhp};fpm.distinct {hostname: middletier-ppdbq};test_results.fail_count_elapsed;test_results.fail_count_elapsed
2017-07-27T09:56:16+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:16+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:17+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:17+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:18+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:18+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:19+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:19+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:20+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:20+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:21+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:21+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:22+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:22+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:23+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:23+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:24+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:24+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:25+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:25+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:26+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:26+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:27+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:27+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:28+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:28+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:29+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:29+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:30+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:30+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:31+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:31+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:32+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:32+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:33+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:33+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:34+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:34+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:35+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:35+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:36+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:36+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:37+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:37+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:38+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:38+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:39+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:39+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:40+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:40+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:41+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:41+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:42+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:42+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:43+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:43+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:44+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:44+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:45+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:45+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:46+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:46+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:47+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:47+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:48+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:48+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:49+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:49+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:50+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:50+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:51+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:51+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:52+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:52+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:53+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:53+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:54+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:54+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:55+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:55+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:56+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:56+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:57+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:57+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:58+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:58+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:59+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:56:59+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:00+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:00+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:01+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:01+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:02+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:02+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:03+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:03+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:04+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:04+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:05+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:05+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:06+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:06+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:07+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:07+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:08+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:08+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:09+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:09+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:10+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:10+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:11+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:11+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:12+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:12+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:13+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:13+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:14+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:14+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:15+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:15+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:16+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:16+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:17+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:17+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:18+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:18+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:19+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:19+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:20+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:20+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:21+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:21+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:22+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:22+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:23+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:23+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:24+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:24+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:25+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:25+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:26+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:26+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:27+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:27+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:28+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:28+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:29+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:29+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:30+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:30+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:31+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:31+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:32+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:32+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:33+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:33+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:34+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:34+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:35+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:35+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:36+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:36+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:37+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:37+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:38+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:38+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:39+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:39+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:40+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:40+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:41+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:41+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:42+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:42+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:43+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:43+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:44+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:44+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:45+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:45+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:46+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:46+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:47+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:47+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:48+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:48+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:49+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:49+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:50+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:50+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:51+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:51+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:52+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:52+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:53+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:53+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:54+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:54+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:55+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:55+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:56+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:56+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:57+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:57+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:58+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:58+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:59+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:57:59+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:00+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:00+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:01+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:01+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:02+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:02+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:03+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:03+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:04+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:04+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
2017-07-27T09:58:05+02:00;undefined;undefined;undefined;undefined;11;undefined;undefined;undefined;undefined;undefined;undefined;undefined
